上架日期	商品名称	商品id	商品售价	推广链接
2024/2/8	【又一经典】纯色长袖正肩圆领打底T恤1TDM901B0	3666536638571479522	190	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnsV5J&id=3666536638571479522&origin_type=pc_buyin_group
2024/2/8	【LULU裤】雾面哑光远红外发热磨毛瑜伽裤4K1311620	3666537420347801610	190	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFn4AW1&id=3666537420347801610&origin_type=pc_buyin_group
2024/2/8	【枯木生花】绵羊毛小众设计简约百搭款高领毛衫4ZDM62980	3666538603485462703	330	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnvE8e&id=3666538603485462703&origin_type=pc_buyin_group
2024/2/8	【魏老板】翻盖口袋设计复古经典百搭款排扣衬衫3SDMD8210	3666548411227832354	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnmaup&id=3666548411227832354&origin_type=pc_buyin_group
2024/2/8	【迷情】修身显瘦纯色休闲百搭半高领长袖T恤4TDM80220	3666546405276778560	230	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnpRtG&id=3666546405276778560&origin_type=pc_buyin_group
2024/2/8	【暖烘烘】山羊绒+绵羊毛+90白鹅绒短款连帽羽绒服外套4CDM07700	3666539862011543757	1290	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnCtFs&id=3666539862011543757&origin_type=pc_buyin_group
2024/2/8	【米兰】90鹅绒经典百搭可拆卸连帽鹅绒服4CDM30830轻暖感	3666541193300410680	1950	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFn7Uft&id=3666541193300410680&origin_type=pc_buyin_group
2024/2/3	【纯欲】绵羊毛百搭休闲圆领多色显瘦打底背心1TDMM0090	3662679407253931390	190	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNAQRp3j&origin_type=pc_buyin_group&id=3662679407253931390
2024/2/1	【星空之诺】马海毛+绵羊毛高级感圆领亮片长袖针织毛衣4ZDM467M0	3665256926515752230	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iLTfMY17&origin_type=pc_buyin_group&id=3665256926515752230
2024/2/1	【白里挑一】土耳其进口面料弹力显瘦窄版直筒裤1KDM11300	3665256509979414487	450	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iLTyKyfk&id=3665256509979414487&origin_type=pc_buyin_group
2024/2/1	【望舒】美式复古怀旧时尚百搭款微阔牛仔裤4KDM08950	3665256763390837494	790	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iLTf21bS&id=3665256763390837494&origin_type=pc_buyin_group
2024/2/1	【百穿不厌】小众修身可外穿可内搭时尚百搭款背心0TDM07140	3665256280198661073	99.9	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iLTfdgdB&id=3665256280198661073&origin_type=pc_buyin_group
2024/2/1	【珊瑚】100%绵羊毛秋冬限定百搭款围巾4JDMCB290	3665256256517628179	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iLTfkBSA&id=3665256256517628179&origin_type=pc_buyin_group
2024/2/1	【流云】100羊毛修身显瘦极简百搭款针织衫4ZDM30060	3665256782667866445	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iLTywjJn&id=3665256782667866445&origin_type=pc_buyin_group
2024/2/1	【青山】进口土耳其面料小众设计百搭款直筒牛仔裤3KDM00060	3665256883641553288	450	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iLTfFPeR&id=3665256883641553288&origin_type=pc_buyin_group
2024/2/1	【枫叶】经典螺纹设计纯色极简百搭款羊毛针织衫4Z1212100	3665257051120117404	450	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iLTfeNyd&id=3665257051120117404&origin_type=pc_buyin_group
2024/2/1	【法式风情】100%羊绒韩版时尚气质流苏格子围巾4JDMCB270	3665257006148811965	690	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iLTyoHvd&id=3665257006148811965&origin_type=pc_buyin_group
2024/2/1	【甜杏奶咖】100绵羊毛简约百搭半高领坑条长袖针织上衣4ZDM31710	3665256864322553300	350	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iLTf6FN8&id=3665256864322553300&origin_type=pc_buyin_group
2024/2/1	【落秋】80支水溶羊毛圆领时尚休闲百搭简约针织衫4ZDM34150	3665256975907855823	290	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iLTywUH9&id=3665256975907855823&origin_type=pc_buyin_group
